# Iteration time x1 v1 x2 v2 e
250 12.500000000000043 -0.9983248978430334 -0.061139997916943176 -0.9859884996428796 -0.24394239561044623 1.4872456450213511
251 12.550000000000043 -1.0001339916165768 -0.011147328027395317 -0.9919219990850814 -0.04396661229811305 1.4845886500727161
252 12.600000000000044 -0.9994411905284258 0.03887330571346777 -0.995373362991584 0.15609091835048122 1.4970561390620347
253 12.650000000000045 -0.9962482237545919 0.08879677360774724 -0.9963339538395235 0.3557297457570024 1.5245149557462456
254 12.700000000000045 -0.9905630747945112 0.13849818882846715 -0.9948013649169895 0.5544504659723491 1.566682062172505
255 12.750000000000046 -0.9823999615095946 0.18785321983215714 -0.9907794263532989 0.7517559709684799 1.6231273899443432
256 12.800000000000047 -0.9717793005660997 0.23673840138284669 -0.9842781955474326 0.9471526921888018 1.6932781616592556
257 12.850000000000048 -0.9587276563712498 0.2850314434094231 -0.9753139320185551 1.140151835246294 1.776424639254952
258 12.900000000000048 -0.9432776746303145 0.3326115369237238 -0.9639090567415001 1.3302706026806763 1.8717272417327586
259 12.950000000000049 -0.9254680006908403 0.37935965623408485 -0.9500920960689291 1.5170334017158007 1.9782249610333769
260 13.00000000000005 -0.9053431828782725 0.4251588566983343 -0.9338976103804166 1.6999730339959636 2.094844991859211
261 13.05000000000005 -0.882953561064758 0.469894567271375 -0.9153661076369289 1.878631864324909 2.2204134790986476
262 13.100000000000051 -0.8583551407498583 0.5134548771155237 -0.8945439420569217 2.052562965483817 2.3536672753323806
263 13.150000000000052 -0.8316094529681448 0.5557308155566223 -0.8714831981674985 2.221331236264404 2.493266590801841
264 13.200000000000053 -0.8027834003741036 0.5966166246855837 -0.8462415605206656 2.3845144899202726 2.637808409296099
265 13.250000000000053 -0.7719490898893567 0.636010023923432 -0.8188821694005712 2.541704510313616 2.7858405357553755
266 13.300000000000054 -0.7391836523308235 0.6738124658879955 -0.7894734628826595 2.692508073115236 2.935876135073217
267 13.350000000000055 -0.7045690494710102 0.7099293829221767 -0.75808900563983 2.8365479295032014 3.0864086166685833
268 13.400000000000055 -0.6681918690130626 0.7442704236670744 -0.7248073049238157 2.973463749899315 3.2359267159426173
269 13.450000000000056 -0.6301431079934425 0.7767496790881436 -0.6897116141821137 3.1029130253825126 3.382929621767396
270 13.500000000000057 -0.5905179451540435 0.8072858973889556 -0.6528897248016955 3.2245719245241795 3.525941998695049
271 13.550000000000058 -0.5494155028531532 0.8358026872749216 -0.6144337465004581 3.3381361035018937 3.663528753629972
272 13.600000000000058 -0.5069385991108407 0.8622287090584856 -0.5744398769157539 3.4433214674649677 3.794309399263823
273 13.650000000000059 -0.4631934904090279 0.8864978531277045 -0.5330081609663765 3.5398648812471127 3.9169718706070813
274 13.70000000000006 -0.4182896058896314 0.9085494053317462 -0.4902422405899548 3.6275248276482537 4.030285656421769
275 13.75000000000006 -0.37233927361568203 0.9283281988695631 -0.44624909548178904 3.7060820116386775 4.133114114212792
276 13.800000000000061 -0.32545743958018425 0.9457847523017602 -0.40113877548367183 3.7753399089739776 4.224425845601746
277 13.850000000000062 -0.277761380165621 0.9608753933403922 -0.3550241252921271 3.8351252578483166 4.3033050183052515
278 13.900000000000063 -0.22937040877339437 0.9735623681069977 -0.3080205021747177 3.8852884923560063 4.368960531475957
279 13.950000000000063 -0.18040557735707777 0.9838139355855336 -0.260245487400555 3.925704116676997 4.420733932732952
280 14.000000000000064 -0.13098937360610474 0.9916044470339056 -0.21181859210688112 3.9562710190501225 4.458106007693683
281 14.050000000000065 -0.08124541453740182 0.9969144101554184 -0.16286095833750497 3.9769127247485914 4.480701976096867
282 14.100000000000065 -0.03129813726145915 0.9997305378695942 -0.11349505600095677 3.9875775874247914 4.488295242542323
283 14.150000000000066 0.018727512303597385 1.00004578156033 -0.06384437650643202 3.9882389183456493 4.48080966433006
284 14.200000000000067 0.0687063919912344 0.9978593487181998 -0.014033123843909256 3.9788950531951626 4.458320313712434
285 14.250000000000068 0.11851347643715535 0.9931767049327404 0.03581409611878 3.9595693562768908 4.421052726931691
286 14.300000000000068 0.16802416983824592 0.9860095602297166 0.08557258734468948 3.9303101621057963 4.3693806475500025
287 14.350000000000069 0.21711461763743395 0.9763758397875172 0.13511787556254767 3.8911906545354515 4.303822286638859
288 14.40000000000007 0.26566201635476305 0.9642996391059111 0.1843260196472727 3.8423086837228815 4.225035137228807
289 14.45000000000007 0.31354492078961516 0.9498111637392906 0.2330739216672773 3.783786521388823 4.1338093948806724
290 14.500000000000071 0.3606435478255927 0.9329466537451357 0.2812396348229545 3.715770554985531 4.031060050180957
291 14.550000000000072 0.4068400760780675 0.9137482930366746 0.3287026685060184 3.638430921537099 3.9178177322476255
292 14.600000000000072 0.4520189406348037 0.8922641038664755 0.3753442897165649 3.5519610820681686 3.795218394825179
293 14.650000000000073 0.49606712215233395 0.8685478267049023 0.42104782008384056 3.4565773376855295 3.6644919481248035
294 14.700000000000074 0.5388744295848887 0.8426587858139045 0.4656989277476882 3.3525182885230693 3.5269499501106605
295 14.750000000000075 0.5803337758386029 0.8146617408523926 0.5091859133705062 3.240044236903468 3.3839724803416713
296 14.800000000000075 0.6203414456614244 0.784626724884397 0.5513999895642393 3.119436536209581 3.236994327655311
297 14.850000000000076 0.6587973550985674 0.7526288691952203 0.5922355530333754 2.9909968870942576 3.0874906298441047
298 14.900000000000077 0.6956053018644552 0.718748215353798 0.6315904487531667 2.855046582789095 2.9369621089582534
299 14.950000000000077 0.7306732060048146 0.6830695149913829 0.6693662255221968 2.7119257053999526 2.7869200499140483
300 15.000000000000078 0.7639133402468777 0.645682017797403 0.7054683822500002 2.5619922751996675 2.6388711726571583
301 15.050000000000079 0.7952425494614394 0.6066792482628123 0.7398066043636191 2.4056213550459926 2.4943025491966884
302 15.10000000000008 0.8245824586877532 0.5661587717294118 0.772294989741694 2.2432041121650474 2.354666716379516
303 15.15000000000008 0.8518596692008641 0.5242219503303623 0.8028522636108837 2.075146839647217 2.221367133319165
304 15.200000000000081 0.8770059421308811 0.4809736894324062 0.8314019818670193 1.9018699401032255 2.0957441289490166
305 15.250000000000082 0.8999583691748378 0.4365221752140716 0.8578727223123594 1.7238068740227799 1.9790614802703947
306 15.300000000000082 0.920659529974073 0.3909786040363121 0.8821982633305248 1.5414030754664645 1.872493755560895
307 15.350000000000083 0.939057635763421 0.3444569042825631 0.9043177495521387 1.3551148378033084 1.7771145491604727
308 15.400000000000084 0.9551066589328449 0.29707345136403884 0.9241758440967224 1.1654081722813725 1.6938857255385433
309 15.450000000000085 0.9687664481773808 0.24894677660319153 0.9417228670099786 0.972757642286671 1.6236477802539433
310 15.500000000000085 0.9800028289473186 0.20019727072356852 0.9569149195501482 0.7776451762065641 1.5671114142519578
311 15.550000000000086 0.988787688947313 0.15094688268779813 0.9697139940124817 0.5805588618672847 1.5248504058102648
312 15.600000000000087 0.9950990484705187 0.10131881463707272 0.9800880688170994 0.38199172556135946 1.4972958514701642
313 15.650000000000087 0.9989211153917842 0.05143721369525044 0.9880111886223233 0.18244049871924106 1.484731833600276
314 15.700000000000088 1.000244324682307 0.0014268614085421669 0.9934635292630685 -0.017595624689621628 1.4872925579742078
315 15.750000000000089 0.999065362346881 -0.04858713840233386 0.9964314473518084 -0.2176162369178498 1.5049609900439074
316 15.80000000000009 0.9953871737238308 -0.09847967259667499 0.996907514418022 -0.4171209682394933 1.5375690036037137
317 15.85000000000009 0.9892189561268422 -0.14812593169212068 0.9948905355006844 -0.6156107386562326 1.5847990404162258
318 15.900000000000091 0.9805761358470776 -0.19740172208384765 0.9903855521472782 -0.8125890063792021 1.6461872642613813
319 15.950000000000092 0.9694803295730763 -0.24618377672359673 0.9834038298117924 -1.007563009963274 1.721128177925571
320 16.000000000000092 0.9559592903249301 -0.29435006348134607 0.9739628296832087 -1.2000450009865187 1.8088806570177147
321 16.050000000000093 0.9400468380379566 -0.3417800904182409 0.9620861650149278 -1.3895534641911973 1.9085753403303007
322 16.100000000000094 0.9217827749694971 -0.3883552072071159 0.9478035420643524 -1.5756143220340146 2.0192233028970836
323 16.150000000000095 0.9012127861404294 -0.4339589019465819 0.9311506857903472 -1.7577621206323435 2.1397259250711516
324 16.200000000000095 0.8783883250604247 -0.47847709262617016 0.9121692504944271 -1.9355411941396776 2.2688858589857026
325 16.250000000000096 0.8533664850227907 -0.5217984125134087 0.8909067156291831 -2.108506804637519 2.4054189827846915
326 16.300000000000097 0.8262098562908418 -0.5638144887489066 0.867416267034564 -2.2762262546921526 2.547967223131306
327 16.350000000000097 0.7969863695330329 -0.6044202134525125 0.8417566638990922 -2.438279969793133 2.6951121178178425
328 16.400000000000098 0.765769125898491 -0.6435140066623486 0.8139920917787878 -2.59426254796565 2.8453889828976973
329 16.4500000000001 0.7326362141580005 -0.6809980704489452 0.7841920020414693 -2.7437837739310496 2.997301542713113
330 16.5000000000001 0.6976705153678557 -0.716778633568784 0.7524309381380421 -2.8864695952784736 3.149336876561254
331 16.5500000000001 0.6609594955452067 -0.7507661860452158 0.7187883491353538 -3.021963058205595 3.2999805325726825
332 16.6000000000001 0.6225949868735144 -0.7828757030899196 0.6833483909770547 -3.149925200487582 3.4477316577018975
333 16.6500000000001 0.5826729579854265 -0.8130268578047329 0.6461997159695969 -3.270035899440401 3.5911179925660974
334 16.700000000000102 0.5412932738977081 -0.8411442221317484 0.6074352510199765 -3.3819946727571524 3.728710581217403
335 16.750000000000103 0.4985594461987486 -0.8671574555489692 0.5671519651799461 -3.485521430214031 3.8591380487818734
336 16.800000000000104 0.45457837411355173 -0.8910014810394704 0.5254506270781876 -3.58035717436539 3.9811003042174153
337 16.850000000000104 0.4094600770939363 -0.9126166478938487 0.4824355528472245 -3.666264648474993 4.093381531188761
338 16.900000000000105 0.3633174196028764 -0.9319488809386781 0.43821434517564284 -3.7430289300625397 4.194862337173872
339 16.950000000000106 0.3162658287814389 -0.9489498158176486 0.3928976241383727 -3.8104579685805806 4.284530939330969
340 17.000000000000107 0.26842300570457966 -0.9635769199869484 0.3465987504783737 -3.8683830658767 4.361493275285082
341 17.050000000000107 0.21990863094810154 -0.9757935991221938 0.2994335420319326 -3.916659298238978 4.424981937740907
342 17.100000000000108 0.1708440652033067 -0.985569288670696 0.25151998400694664 -3.955165878968858 4.474363843587756
343 17.15000000000011 0.12135204568826777 -0.9928795303200231 0.2029779338389392 -3.9838064605743395 4.509146560814605
344 17.20000000000011 0.07155637911515628 -0.9977060331915365 0.15392882136311775 -4.002509375827434 4.528983229972299
345 17.25000000000011 0.021581631981685504 -1.0000367196058049 0.10449534505250979 -4.011227817082781 4.533676030971781
346 17.30000000000011 -0.028447181038581848 -0.9998657553053819 0.0548011650820453 -4.009939953408737 4.523178160550987
347 17.35000000000011 -0.07840490982755272 -0.997193564059321 0.004970593986403815 -3.9986489852378453 4.49759430063369
348 17.400000000000112 -0.12816658189323432 -0.9920268266128692 -0.04487171431454201 -3.977383136399864 4.457179572891928
349 17.450000000000113 -0.17760771499651123 -0.9843784639849414 -0.094601076344764 -3.946195583557189 4.402336989958971
350 17.500000000000114 -0.2266046285520127 -0.9742676051551347 -0.14409309097554052 -3.905164323219101 4.3336134287706685
351 17.550000000000114 -0.2750347530240794 -0.9617195392210901 -0.19322395062309577 -3.8543919766674 4.251694166289225
352 17.600000000000115 -0.32277693654385387 -0.9467656521458597 -0.24187075096193683 -3.7940055332813345 4.157396032237142
353 17.650000000000116 -0.369711747980467 -0.9294433482534846 -0.28991179837911624 -3.7241560329038057 4.051659247296577
354 17.700000000000117 -0.41572177570816565 -0.9097959566691445 -0.3372269144003013 -3.6450181880433394 3.935538028372372
355 17.750000000000117 -0.46069192132198766 -0.8878726229378997 -0.3836977363261089 -3.5567899468568136 3.810190054844189
356 17.800000000000118 -0.5045096875672301 -0.863728186093128 -0.4292080133266298 -3.45969199800608 3.676864901121072
357 17.85000000000012 -0.5470654597624275 -0.8374230414821501 -0.4736438972534477 -3.353967218627013 3.5368915511467356
358 17.90000000000012 -0.588252780011832 -0.809022989692176 -0.5168942274416501 -3.239880066791845 3.39166511968234
359 17.95000000000012 -0.627968613521426 -0.7785990719544692 -0.55885080878938 -3.1177159199844904 3.24263291312392
360 18.00000000000012 -0.6661136063522476 -0.7462273924384548 -0.5994086824192777 -2.987780361243619 3.091279969214423
361 18.05000000000012 -0.70259233396623 -0.7119889278802943 -0.6384663882447306 -2.850398414759156 2.9391142202197713
362 18.100000000000122 -0.7373135399427869 -0.6759693250221325 -0.6759262187840861 -2.7059137328343357 2.787651427902035
363 18.150000000000123 -0.770190364268965 -0.6382586863687154 -0.7116944635878888 -2.5546877362470912 2.6384000409034143
364 18.200000000000124 -0.8011405606320645 -0.5989513447973063 -0.7456816436676709 -2.397098710161153 2.4928461259291654
365 18.250000000000124 -0.8300867021711397 -0.5581456275847064 -0.7778027353398469 -2.2335408578484204 2.3524385233783547
366 18.300000000000125 -0.8569563751726611 -0.5159436104416686 -0.8079773829247331 -2.0644233145897086 2.2185743758256162
367 18.350000000000126 -0.8816823602257786 -0.47245086216998344 -0.8361300997685954 -1.8901691242206065 2.092585174027495
368 18.400000000000126 -0.9042028003839955 -0.427776180580982 -0.8621904570858414 -1.7112141808826122 1.9757234599506859
369 18.450000000000127 -0.9244613559125645 -0.38203132033605597 -0.8860932601489306 -1.5280061386267734 1.8691503197483397
370 18.500000000000128 -0.9424073452344766 -0.33533071339000764 -0.9077787113852388 -1.3410032915974748 1.7739237917103328
371 18.55000000000013 -0.9579958717224338 -0.2877911827365463 -0.9271925599728562 -1.1506734275976174 1.690988305062894
372 18.60000000000013 -0.9711879360196081 -0.2395316501720039 -0.944286237561077 -0.9574926579030267 1.62116525518388
373 18.65000000000013 -0.9819505336081837 -0.1906728388083085 -0.9590169797760407 -0.7619442262533448 1.5651448094352691
374 18.70000000000013 -0.9902567373815889 -0.14133697107938892 -0.9713479332075573 -0.5645172999987561 1.523479025507827
375 18.75000000000013 -0.9960857650138314 -0.09164746299646023 -0.9812482476094507 -0.3657057464265442 1.4965763510474055
376 18.800000000000132 -0.999423030957387 -0.04172861541702308 -0.9886931530827586 -0.16600689732854917 1.4846975595192262
377 18.850000000000133 -1.0002601829395414 0.008294696900117554 -0.9936640220486818 0.03407969509997984 1.4879531629039449
378 18.900000000000134 -0.9985951228658612 0.05829733767596948 -0.9961484158562364 0.2340535079179539 1.5063023270508595
379 18.950000000000134 -0.9944320120784804 0.10815422214716758 -0.9961401159079841 0.4334142995263476 1.5395533004870077
380 19.000000000000135 -0.987781260956024 0.15774062997340765 -0.9936391392259647 0.6316633610542639 1.5873653523464486
381 19.050000000000136 -0.9786595028811587 0.20693251723374212 -0.9886517384188538 0.828304763912739 1.649252199992901
382 19.100000000000136 -0.9670895526408702 0.2556068267312579 -0.9811903860504174 1.0228466003954475 1.7245868920122691
383 19.150000000000137 -0.9531003493635062 0.3036417958298873 -0.9712737434483308 1.2148022142228574 1.8126080976981416
384 19.200000000000138 -0.9367268841353075 0.3509172610532753 -0.958926614031373 1.4036914179515345 1.9124277400888583
385 19.25000000000014 -0.9180101124774745 0.39731495868372413 -0.9441798812717198 1.5890416942031516 2.023039896179662
386 19.30000000000014 -0.8969968519026915 0.44271882060924317 -0.9270704314475089 1.7703893777082271 2.1433308752622904
387 19.35000000000014 -0.873739664807351 0.4870152646786162 -0.9076410613788883 1.9472808152076087 2.2720903745637195
388 19.40000000000014 -0.848296726992411 0.5300934788381355 -0.8859403713783319 2.1192735003100966 2.408023600583506
389 19.45000000000014 -0.8207316821417637 0.5718456983392084 -0.8620226436829888 2.2859371804672564 2.549764234873009
390 19.500000000000142 -0.7911134826221261 0.6121674753233726 -0.8359477066731509 2.4468549332962057 2.695888114556246
391 19.550000000000143 -0.7595162170026798 0.6509579401103246 -0.8077807852164866 2.6016242095578423 2.8449274907457
392 19.600000000000144 -0.7260189247259102 0.6881200535353207 -0.7775923375123913 2.7498578401813822 2.9953857222285487
393 19.650000000000144 -0.6907053983932367 0.723560849704697 -0.7454578788445734 2.8911850048160206 3.1457522574471755
394 19.700000000000145 -0.6536639741600103 0.7571916685622281 -0.7114577926827544 3.0252521594867603 3.294517754916199
395 19.750000000000146 -0.6149873107641989 0.7889283776845258 -0.6756771296060025 3.1517239210337573 3.4401891908351665
396 19.800000000000146 -0.5747721577415174 0.81869158275063 -0.6382053945506856 3.270283906122631 3.581304802785555
397 19.850000000000147 -0.533119113406809 0.8464068261592677 -0.5991363229152384 3.38063552272684 3.71644872004137
398 19.900000000000148 -0.4901323732070871 0.8720047732969091 -0.5585676460818156 3.482502712102093 3.8442651341580913
399 19.95000000000015 -0.44591946907573277 0.8954213859906424 -0.5166008469413741 3.575630639396639 3.963471868103643
400 20.00000000000015 -0.40059100043985596 0.9165980827119407 -0.4733409060337407 3.6597863311697365 4.072873208211358
401 20.05000000000015 -0.3542603575537091 0.9354818851305435 -0.42889603893769623 3.734759258223436 4.171371870608602
402 20.10000000000015 -0.3070434378502398 0.9520255506518158 -0.38337742556799553 3.800361862289595 4.257979982431847
403 20.15000000000015 -0.2590583560203362 0.9661876906060131 -0.33689893205649385 3.8564300252545016 4.331828967993185
404 20.200000000000152 -0.21042514854501015 0.9779328737937724 -0.28957682591309925 3.902823479747218 4.392178241015819
405 20.250000000000153 -0.1612654734196403 0.9872317151287806 -0.24152948517908124 3.9394261600644436 4.438422615997581
406 20.300000000000153 -0.11170230582142669 0.9940609491558516 -0.19287710230030009 3.966146492553939 4.470098364572467
407 20.350000000000154 -0.06185963048135733 0.9984034882604781 -0.14374138346112642 3.9829176247300127 4.48688785629255
408 20.400000000000155 -0.011862131530231728 1.0002484654242203 -0.09424524413117957 3.989697592547817 4.488622737410782
409 20.450000000000156 0.03816511940539208 0.9995912614189515 -0.04451250158648751 3.9864694254179183 4.475285615867633
410 20.500000000000156 0.08809697607708292 0.9964335163719081 0.005332434825758514 3.973241188698339 4.447010235625024
411 20.550000000000157 0.13780853067558196 0.9907831256725891 0.05516487490403632 3.95004596355768 4.404080138600013
412 20.600000000000158 0.18717542629586695 0.9826542202317193 0.1048601595123867 3.9169417642595974 4.346925827577358
413 20.65000000000016 0.2360741680245831 0.9720671311416363 0.15429397242308107 3.874011393075453 4.276120458472912
414 20.70000000000016 0.28438243187163414 0.9590483388264801 0.20334265130197093 3.8213622331879904 4.192374105028919
415 20.75000000000016 0.3319793707731186 0.9436304068093654 0.2518834970585681 3.759125980103999 4.096526653300729
416 20.80000000000016 0.3787459169001205 0.9258519002621978 0.2997950807869917 3.687458312247761 3.989539396999173
417 20.85000000000016 0.42456507951710526 0.905757289541864 0.3469575475299517 3.6065385015592164 3.872485417747043
418 20.900000000000162 0.4693222376448021 0.8833968389540814 0.3932529161058742 3.516568965070867 3.7465388464616645
419 20.950000000000163 0.5129054267954501 0.8588264810231486 0.43856537424912867 3.4177747585850815 3.6129631132670204
420 21.000000000000163 0.5552056190631133 0.8321076765820972 0.4827815683250376 3.3104030137183145 3.473098303456263
421 21.050000000000164 0.5961169958683892 0.8033072610332139 0.52579088689492 3.194722319720415 3.3283477459676125
422 21.100000000000165 0.6355372126752145 0.7724972771635029 0.5674857374218036 3.0710220516153592 3.1801639685141243
423 21.150000000000166 0.6733676550175456 0.7397547949332878 0.6077618154245966 2.93961164634402 3.0300341598438605
424 21.200000000000166 0.7095136851954381 0.7051617186887439 0.6465183654074038 2.800819828719666 2.879465284538213
425 21.250000000000167 0.743884879023381 0.668804582280611 0.6836584329112442 2.654993789132435 2.729968999233196
426 21.300000000000168 0.7763952520386322 0.6307743326015912 0.7190891070576253 2.5024983150597246 2.58304652113668
427 21.35000000000017 0.8069634746036635 0.5911661020839076 0.7527217529772342 2.3437148785550144 2.440173600193906
428 21.40000000000017 0.8355130753646043 0.5500789707261196 0.7844722335422818 2.179040681997753 2.3027857452192873
429 21.45000000000017 0.8619726325567045 0.5076157182444817 0.8142611198478155 2.0088876644913585 2.172263851775003
430 21.50000000000017 0.8862759526782328 0.4638825669688409 0.8420138899154443 1.833681471394831 2.0499203755613715
431 21.55000000000017 0.908362236085827 0.4189889161262182 0.8676611151223956 1.6538603895657022 1.9369861896307765
432 21.600000000000172 0.9281762290970306 0.3730470681767691 0.8911386338895081 1.4698742509778198 1.8345982569003936
433 21.650000000000173 0.9456683622194978 0.32617194788669657 0.9123877121936659 1.2821833074565896 1.7437882412876262
434 21.700000000000173 0.9607948741610582 0.2784808148408633 0.9313551905031074 1.0912570793465506 1.6654721714073681
435 21.750000000000174 0.9735179213104 0.23009297011425933 0.9479936167680256 0.8975731809913697 1.6004412602459257
436 21.800000000000175 0.9838056724144749 0.1811294578360965 0.9622613651337559 0.7016161259643579 1.5493539726678356
437 21.850000000000176 0.9916323882157616 0.1317127623930776 0.9741227400795562 0.5038761150382638 1.5127294201344712
438 21.900000000000176 0.9969784858501458 0.08196650202929817 0.9835480657224478 0.3048478099262907 1.4909421487420667
439 21.950000000000177 0.9998305878442981 0.03201511960925425 0.9905137600626998 0.10502909586187414 1.484218372754273
440 22.000000000000178 1.0001815555899554 -0.018016428682472226 0.9950023939851935 -0.0950801638873098 1.4926336913498826
441 22.05000000000018 0.9980305072113443 -0.06800298592611691 0.9970027348690605 -0.29497937845545946 1.5161123114745791
442 22.10000000000018 0.9933828197810243 -0.11781950755427648 0.9965097746964662 -0.4941684816368481 1.5544277846246342
443 22.15000000000018 0.9862501158785841 -0.16734137415888486 0.9935247425902038 -0.6921491828335113 1.6072052502511576
444 22.20000000000018 0.9766502345257917 -0.21644470323511547 0.9880551017487164 -0.8884262135630951 1.6739251634070913
445 22.25000000000018 0.9646071865708787 -0.26500665908236115 0.980114530786176 -1.082508566408641 1.753928469416319
446 22.300000000000182 0.9501510946335471 -0.3129057600870521 0.9697228895242899 -1.2739107233109839 1.8464231738735084
447 22.350000000000183 0.9333181177609026 -0.3600221826186207 0.9569061693213721 -1.4621538701311008 1.9504922423292559
448 22.400000000000183 0.9141503609827704 -0.40623806077839253 0.9416964280629168 -1.6467670944440784 2.0651027507173634
449 22.450000000000184 0.8926957699926222 -0.4514377812515581 0.9241317099762737 -1.8272885635683234 2.189116195072593
450 22.500000000000185 0.8690080112175536 -0.49550827252462476 0.9042559504699881 -2.0032666798830663 2.321299857493125
451 22.550000000000185 0.8431463375773004 -0.5383392877448466 0.882118866235837 -2.174261210544027 2.4603391147381153
452 22.600000000000186 0.8151754402680865 -0.5798236805140305 0.8577758308884488 -2.3398443887711466 2.6048505664228765
453 22.650000000000187 0.7851652869420499 -0.6198576729267924 0.8312877364535858 -2.4996019839534007 2.7533958515765757
454 22.700000000000188 0.7531909466870328 -0.6583411151827364 0.8027208410515574 -2.6531343378937122 2.9044960154418753
455 22.75000000000019 0.7193324022445372 -0.6951777361231097 0.772146603156777 -2.8000573646016806 3.0566462828916507
456 22.80000000000019 0.6836743499355761 -0.7302753840651827 0.7396415028480456 -2.940003511133022 3.208331090769631
457 22.85000000000019 0.6463059877948975 -0.76354625733188 0.705286850496703 -3.072622677072064 3.3580392288704632
458 22.90000000000019 0.6073207924435597 -0.79490712389996 0.669168583371198 -3.1975830903570883 3.504278938186003
459 22.95000000000019 0.5668162852580072 -0.8242795296172631 0.6313770506668698 -3.3145721372575134 3.6455928154696267
460 23.000000000000192 0.5248937884205715 -0.8515899944681419 0.5920067874986843 -3.4232971444266176 3.7805723751047453
461 23.050000000000193 0.4816581714616388 -0.8767701963960853 0.5511562784222733 -3.523486111073362 3.907872122688112
462 23.100000000000193 0.43721758892750745 -0.8997571422236722 0.5089277110748373 -3.6148883894216732 4.026222999618824
463 23.150000000000194 0.39168320983016447 -0.9204933252422679 0.4654267205521675 -3.697275311754881 4.134445064271198
464 23.200000000000195 0.34516893955576333 -0.9389268690772232 0.4207621251612408 -3.7704407624766487 4.231459282961181
465 23.250000000000195 0.29779113492745746 -0.9550116574686648 0.37504565420939495 -3.8342016937572576 4.316298312815324
466 23.300000000000196 0.2496683131353649 -0.9687074496432019 0.32839166851103413 -3.888398583475236 4.388116168729565
467 23.350000000000197 0.2009208552617856 -0.979979980987916 0.2809168743110141 -3.932895834308675 4.446196677761404
468 23.400000000000198 0.15167070514331257 -0.9888010487747705 0.2327400313403417 -3.967582112977785 4.489960636421998
469 23.4500000000002 0.10204106432314489 -0.9951485827209676 0.18398165573449415 -3.992370628789969 4.518971599302885
470 23.5000000000002 0.05215608385669257 -0.9990067002087236 0.13476371855751804 -4.0071993507905095 4.532940241156014
471 23.5500000000002 0.002140553741435517 -1.0003657460262974 0.08520934068606276 -4.012031162975565 4.531727248808455
472 23.6000000000002 -0.04788040925205615 -0.9992223165308362 0.035442484816609277 -4.006853957179106 4.515344713992139
473 23.6500000000002 -0.09778167456703289 -0.9955792681725698 -0.014412354633648039 -3.9916806634013198 4.483956013157168
474 23.700000000000202 -0.1474384108824526 -0.9894457103590024 -0.06423046295653523 -3.966549217502531 4.437874175464783
475 23.750000000000203 -0.19672639838679967 -0.980836982676931 -0.11388721713419236 -3.9315224663433486 4.377558755271706
476 23.800000000000203 -0.24552233952266272 -0.9697746165292448 -0.16325839759148464 -3.8866880106082355 4.303611240370153
477 23.850000000000204 -0.2937041674247216 -0.9562862812824501 -0.21222049893966427 -3.832157985705602 4.216769041887837
478 23.900000000000205 -0.3411513512795632 -0.9404057150596109 -0.2606510389339342 -3.768068781292409 4.117898125933279
479 23.950000000000205 -0.3877451978434443 -0.9221726403518082 -0.3084288648720388 -3.6945807001248108 4.007984360651977
480 24.000000000000206 -0.4333691483637304 -0.9016326646591962 -0.35543445666739665 -3.611877557088158 3.888123665202701
481 24.050000000000207 -0.4779090701612355 -0.8788371664101857 -0.4015502258386191 -3.520166219409311 3.7595110591417864
482 24.100000000000207 -0.5212535421440433 -0.8538431664441112 -0.4466608096674631 -3.4196760892013596 3.623428721697179
483 24.150000000000208 -0.5632941335385688 -0.8267131853788539 -0.4906533597893601 -3.3106585296351128 3.4812331803131276
484 24.20000000000021 -0.6039256751405883 -0.7975150872202019 -0.5334178244945798 -3.193386236172729 3.3343417565518187
485 24.25000000000021 -0.6430465224076727 -0.7663219096041473 -0.5748472240338316 -3.068152554436306 3.184218404862884
486 24.30000000000021 -0.6805588097348705 -0.7332116810967585 -0.6148379182395929 -2.9352707464177383 3.0323590858013723
487 24.35000000000021 -0.7163686952775399 -0.698267226008644 -0.6532898657936844 -2.7950732068653856 2.8802768199286435
488 24.40000000000021 -0.7503865957088751 -0.6615759572122561 -0.6901068744925021 -2.6479106318077292 2.7294865718223456
489 24.450000000000212 -0.7825274103248518 -0.6232296574802971 -0.7251968418838428 -2.4941511412939334 2.5814901153191205
490 24.500000000000213 -0.8127107339359606 -0.5833242498922042 -0.7584719856733324 -2.3341793585457618 2.437761031300039
491 24.550000000000214 -0.8408610580131508 -0.5419595578830408 -0.7898490633240749 -2.1683954478243317 2.299729988002128
492 24.600000000000215 -0.8669079595847864 -0.49923905553502956 -0.8192495803001517 -1.9972141134184904 2.1687704510129593
493 24.650000000000215 -0.8907862774120568 -0.45526960873637146 -0.8465999864330297 -1.8210635622588354 2.046184965807415
494 24.700000000000216 -0.9124362750021103 -0.41016120785484816 -0.8718318599196292 -1.6403844327524106 1.9331921499593694
495 24.750000000000217 -0.9318037900511 -0.3640266925949241 -0.8948820784917555 -1.4556286925176174 1.8309145250634584
496 24.800000000000217 -0.9488403699432824 -0.31698146972662544 -0.9156929773286755 -1.2672585077766696 1.7403673100042203
497 24.850000000000218 -0.9635033929671846 -0.26914322439230304 -0.934212493317801 -1.0757450872338383 1.6624482875957782
498 24.90000000000022 -0.9757561749455906 -0.22063162571345343 -0.9503942953025698 -0.8815675033315573 1.5979288458809329
499 24.95000000000022 -0.9855680610125813 -0.17156802743403207 -0.9641978999916865 -0.6852114938330522 1.5474462836314609
